"2013-06-03T00:01:00.001+02:00","BancaItaliana","C0120580917996383","Fair Rides","1009549375","Visa Gold","7996","158.06",1009549370.,"C012058091",51,"APPR","N"
"2013-08-03T00:48:00.001+02:00","BancaItaliana","C0120580915812695","Restaurant","1009549375","Visa Gold","5812","155.76",1009549370.,"C012058091",51,"APPR","N"
"2013-08-03T00:07:00.001+02:00","BancaItaliana","C0120580917933542","Pins and Balls","1009549375","Visa Gold","7933","157.21",1009549370.,"C012058091",51,"APPR","N"
"2013-12-21T11:15:17.001+02:00","BancaItaliana","C0120580915441371","Delicatessen","1009549375","Visa Gold","5441","88.41",1009549370.,"C012058091",51,"APPR","N"
"2013-10-16T09:28:53.001+02:00","BancaItaliana","C01205809153111004","M and W","1009549375","Visa Gold","5311","162.99",1009549370.,"C012058091",51,"APPR","N"
"2013-10-03T00:07:00.001+02:00","BancaItaliana","C0120580917996746","Fair Rides","1009549375","Visa Gold","7996","95.67",1009549370.,"C012058091",51,"APPR","N"
"2013-04-03T00:33:00.001+02:00","BancaItaliana","C0120580915814436","Eat and Go","1009549375","Visa Gold","5814","134.73",1009549370.,"C012058091",51,"APPR","N"
"2013-12-18T12:01:58.001+02:00","BancaItaliana","C0120580915541663","GasStation","1009549375","Visa Gold","5541","112.87",1009549370.,"C012058091",51,"APPR","N"
"2013-08-02T16:00:00.001+02:00","BancaItaliana","C0120580915947580","Gift,Card,Souvenir","1009549375","Visa Gold","5947","127.85",1009549370.,"C012058091",51,"APPR","N"
"2013-05-01T18:00:00.001+02:00","BancaItaliana","C0120580915719631","My Beatiful House","1009549375","Visa Gold","5719","84.15",1009549370.,"C012058091",51,"APPR","N"
"2013-04-15T19:00:00.001+02:00","BancaItaliana","C01205809157351035","LP and CD","1009549375","Visa Gold","5735","29.90",1009549370.,"C012058091",51,"APPR","N"
"2013-08-23T07:37:33.001+02:00","BancaItaliana","C0120580915311525","M and W","1009549375","Visa Gold","5311","256.20",1009549370.,"C012058091",51,"APPR","N"
"2013-03-31T17:34:01.008+02:00","BancaItaliana","C0120580917832688","Movies","1009549375","Visa Gold","7832","36.20",1009549370.,"C012058091",51,"APPR","N"
"2013-08-03T00:23:00.001+02:00","BancaItaliana","C0120580915813726","One More Drink","1009549375","Visa Gold","5813","145.82",1009549370.,"C012058091",51,"APPR","N"
"2013-07-31T11:45:35.001+02:00","BancaItaliana","C0120580915541529","GasStation","1009549375","Visa Gold","5541","136.37",1009549370.,"C012058091",51,"APPR","N"
"2013-11-03T00:28:00.001+02:00","BancaItaliana","C0120580915813616","One More Drink","1009549375","Visa Gold","5813","149.85",1009549370.,"C012058091",51,"APPR","N"
"2013-01-28T19:43:58.001+02:00","BancaItaliana","C0120580915311681","M and W","1009549375","Visa Gold","5311","155.72",1009549370.,"C012058091",51,"APPR","N"
"2013-07-27T14:18:38.001+02:00","BancaItaliana","C0120580915441708","Delicatessen","1009549375","Visa Gold","5441","170.56",1009549370.,"C012058091",51,"APPR","N"
"2013-07-03T00:03:00.001+02:00","BancaItaliana","C0120580917996881","Fair Rides","1009549375","Visa Gold","7996","93.40",1009549370.,"C012058091",51,"APPR","N"
"2013-12-22T19:49:35.008+02:00","BancaItaliana","C0120580917832569","Movies","1009549375","Visa Gold","7832","31.19",1009549370.,"C012058091",51,"APPR","N"
"2013-05-03T00:07:00.001+02:00","BancaItaliana","C0120580915813544","One More Drink","1009549375","Visa Gold","5813","146.36",1009549370.,"C012058091",51,"APPR","N"
"2013-02-03T00:41:00.001+02:00","BancaItaliana","C0120580917273448","Don't be alone","1009549375","Visa Gold","7273","151.36",1009549370.,"C012058091",51,"APPR","N"
"2013-02-21T16:07:29.001+02:00","BancaItaliana","C0120580915541848","GasStation","1009549375","Visa Gold","5541","166.67",1009549370.,"C012058091",51,"APPR","N"
"2013-06-12T18:00:00.001+02:00","BancaItaliana","C0120580915714628","House of Drapery","1009549375","Visa Gold","5714","73.27",1009549370.,"C012058091",51,"APPR","N"
"2013-04-02T17:39:58.001+02:00","BancaItaliana","C0120580915919529","Pharmacy","1009549375","Visa Gold","5919","12.93",1009549370.,"C012058091",51,"APPR","N"
"2013-02-03T00:07:00.001+02:00","BancaItaliana","C0120580917922385","ToBeOrNotTobe","1009549375","Visa Gold","7922","136.28",1009549370.,"C012058091",51,"APPR","N"
"2013-11-03T00:26:00.001+02:00","BancaItaliana","C0120580917996566","Fair Rides","1009549375","Visa Gold","7996","114.06",1009549370.,"C012058091",51,"APPR","N"
"2013-06-03T00:46:00.001+02:00","BancaItaliana","C0120580917273594","Don't be alone","1009549375","Visa Gold","7273","87.02",1009549370.,"C012058091",51,"APPR","N"
"2013-12-18T18:00:00.001+02:00","BancaItaliana","C0120580915722728","All for your House","1009549375","Visa Gold","5722","103.13",1009549370.,"C012058091",51,"APPR","N"
"2013-07-31T18:00:00.001+02:00","BancaItaliana","C0120580915950445","Home of Crystal","1009549375","Visa Gold","5950","116.98",1009549370.,"C012058091",51,"APPR","N"
"2013-10-13T20:53:43.008+02:00","BancaItaliana","C0120580917832616","Movies","1009549375","Visa Gold","7832","51.13",1009549370.,"C012058091",51,"APPR","N"
"2013-10-03T00:12:00.001+02:00","BancaItaliana","C0120580915813839","One More Drink","1009549375","Visa Gold","5813","158.58",1009549370.,"C012058091",51,"APPR","N"
"2013-11-08T07:03:37.001+02:00","BancaItaliana","C0120580915541705","GasStation","1009549375","Visa Gold","5541","149.28",1009549370.,"C012058091",51,"APPR","N"
"2013-10-02T16:00:00.001+02:00","BancaItaliana","C0120580915441629","Candy,Nut Confectionery","1009549375","Visa Gold","5441","76.83",1009549370.,"C012058091",51,"APPR","N"
"2013-10-02T16:00:00.001+02:00","BancaItaliana","C0120580915992775","Florists","1009549375","Visa Gold","5992","75.82",1009549370.,"C012058091",51,"APPR","N"
"2013-03-20T18:00:00.001+02:00","BancaItaliana","C0120580915950569","Home of Crystal","1009549375","Visa Gold","5950","78.03",1009549370.,"C012058091",51,"APPR","N"
"2013-10-03T00:22:00.001+02:00","BancaItaliana","C0120580915813581","One More Drink","1009549375","Visa Gold","5813","149.21",1009549370.,"C012058091",51,"APPR","N"
"2013-09-09T08:51:33.001+02:00","BancaItaliana","C0120580915541706","GasStation","1009549375","Visa Gold","5541","180.88",1009549370.,"C012058091",51,"APPR","N"
"2013-03-03T00:04:00.001+02:00","BancaItaliana","C0120580915814548","Eat and Go","1009549375","Visa Gold","5814","111.72",1009549370.,"C012058091",51,"APPR","N"
"2013-08-03T00:25:00.001+02:00","BancaItaliana","C0120580917922611","ToBeOrNotTobe","1009549375","Visa Gold","7922","155.02",1009549370.,"C012058091",51,"APPR","N"
"2013-06-21T12:40:01.001+02:00","BancaItaliana","C0120580915621782","Donna Elegante","1009549375","Visa Gold","5621","250.48",1009549370.,"C012058091",51,"APPR","N"
"2013-12-02T16:00:00.001+02:00","BancaItaliana","C0120580915992576","Florists","1009549375","Visa Gold","5992","134.12",1009549370.,"C012058091",51,"APPR","N"
"2013-05-29T18:00:00.001+02:00","BancaItaliana","C0120580915719761","My Beatiful House","1009549375","Visa Gold","5719","90.81",1009549370.,"C012058091",51,"APPR","N"
"2013-03-03T00:39:00.001+02:00","BancaItaliana","C0120580917996790","Fair Rides","1009549375","Visa Gold","7996","156.06",1009549370.,"C012058091",51,"APPR","N"
"2013-02-01T10:02:47.001+02:00","BancaItaliana","C0120580915541771","GasStation","1009549375","Visa Gold","5541","140.61",1009549370.,"C012058091",51,"APPR","N"
"2013-01-03T00:01:00.001+02:00","BancaItaliana","C0120580915813908","One More Drink","1009549375","Visa Gold","5813","100.40",1009549370.,"C012058091",51,"APPR","N"
"2013-07-02T16:00:00.001+02:00","BancaItaliana","C0120580915977666","Cosmetic Stores","1009549375","Visa Gold","5977","96.20",1009549370.,"C012058091",51,"APPR","N"
"2013-07-03T00:20:00.001+02:00","BancaItaliana","C0120580915812848","Restaurant","1009549375","Visa Gold","5812","150.59",1009549370.,"C012058091",51,"APPR","N"
"2013-07-07T17:15:55.008+02:00","BancaItaliana","C0120580917832993","Movies","1009549375","Visa Gold","7832","39.81",1009549370.,"C012058091",51,"APPR","N"
"2013-03-03T00:08:00.001+02:00","BancaItaliana","C0120580917922692","ToBeOrNotTobe","1009549375","Visa Gold","7922","168.23",1009549370.,"C012058091",51,"APPR","N"
"2013-12-03T00:46:00.001+02:00","BancaItaliana","C0120580917996570","Fair Rides","1009549375","Visa Gold","7996","118.66",1009549370.,"C012058091",51,"APPR","N"
"2013-09-25T18:00:00.001+02:00","BancaItaliana","C0010012725950163","Home of Crystal","1009549743","Debit Card","5950","4.59",1009549740.,"C001001272",37,"APPR","N"
"2013-10-23T18:00:00.001+02:00","BancaItaliana","C0010012725722279","All for your House","1009549743","Debit Card","5722","13.43",1009549740.,"C001001272",37,"APPR","N"
"2013-07-10T18:00:00.001+02:00","BancaItaliana","C0010012725722179","All for your House","1009549743","Debit Card","5722","22.99",1009549740.,"C001001272",37,"APPR","N"
"2013-07-16T00:06:00.001+02:00","BancaItaliana","C0010012725065190","Electric Parts Equ","1009549743","Debit Card","5065","22.93",1009549740.,"C001001272",37,"APPR","N"
"2013-05-22T08:43:16.001+02:00","BancaItaliana","C0010012725541298","GasStation","1009549743","Debit Card","5541","23.75",1009549740.,"C001001272",37,"APPR","N"
"2013-08-02T16:00:00.001+02:00","BancaItaliana","C0010012725992267","Florists","1009549743","Debit Card","5992","19.65",1009549740.,"C001001272",37,"APPR","N"
"2013-10-16T11:05:39.001+02:00","BancaItaliana","C0010012725711160","AllFood","1009549743","Debit Card","5711","62.38",1009549740.,"C001001272",37,"APPR","N"
"2013-04-22T08:42:39.001+02:00","BancaItaliana","C0010012725541212","GasStation","1009549743","Debit Card","5541","33.83",1009549740.,"C001001272",37,"APPR","N"
"2013-09-02T16:00:00.001+02:00","BancaItaliana","C0010012725977200","Cosmetic Stores","1009549743","Debit Card","5977","19.21",1009549740.,"C001001272",37,"APPR","N"
"2013-11-03T00:13:00.001+02:00","BancaItaliana","C0010012721711312","Plumbing and Heating","1009549743","Debit Card","1711","18.68",1009549740.,"C001001272",37,"APPR","N"
"2013-02-20T18:00:00.001+02:00","BancaItaliana","C0010012725714271","House of Drapery","1009549743","Debit Card","5714","11.82",1009549740.,"C001001272",37,"APPR","N"
"2013-04-27T09:09:58.001+02:00","BancaItaliana","C0010012725651254","Family Clothing","1009549743","Debit Card","5651","37.10",1009549740.,"C001001272",37,"APPR","N"
"2013-04-24T18:00:00.001+02:00","BancaItaliana","C0010012725714127","House of Drapery","1009549743","Debit Card","5714","14.75",1009549740.,"C001001272",37,"APPR","N"
"2013-02-27T18:00:00.001+02:00","BancaItaliana","C0010012725722233","All for your House","1009549743","Debit Card","5722","5.72",1009549740.,"C001001272",37,"APPR","N"
"2013-04-03T18:00:00.001+02:00","BancaItaliana","C0010012725950136","Home of Crystal","1009549743","Debit Card","5950","14.08",1009549740.,"C001001272",37,"APPR","N"
"2013-02-17T17:19:57.008+02:00","BancaItaliana","C0010012727832233","Movies","1009549743","Debit Card","7832","37.99",1009549740.,"C001001272",37,"APPR","N"
"2013-06-01T16:57:07.001+02:00","BancaItaliana","C0010012725541187","GasStation","1009549743","Debit Card","5541","31.33",1009549740.,"C001001272",37,"APPR","N"
"2013-07-03T11:43:21.001+02:00","BancaItaliana","C0010012725711301","Incrocio","1009549743","Debit Card","5711","80.02",1009549740.,"C001001272",37,"APPR","N"
"2013-03-31T12:05:25.001+02:00","BancaItaliana","C0010012725661169","Shoes","1009549743","Debit Card","5661","34.70",1009549740.,"C001001272",37,"APPR","N"
"2013-08-07T18:00:00.001+02:00","BancaItaliana","C0010012725950119","Home of Crystal","1009549743","Debit Card","5950","15.06",1009549740.,"C001001272",37,"APPR","N"
"2013-11-20T14:03:22.001+02:00","BancaItaliana","C0010012725711210","TuttoePiu","1009549743","Debit Card","5711","44.24",1009549740.,"C001001272",37,"APPR","N"
"2013-12-02T16:00:00.001+02:00","BancaItaliana","C0010012725992266","Florists","1009549743","Debit Card","5992","19.62",1009549740.,"C001001272",37,"APPR","N"
"2013-11-02T16:00:00.001+02:00","BancaItaliana","C0010012725992193","Florists","1009549743","Debit Card","5992","12.82",1009549740.,"C001001272",37,"APPR","N"
"2013-07-11T19:54:59.001+02:00","BancaItaliana","C0010012725542295","GasStation","1009549743","Debit Card","5542","26.14",1009549740.,"C001001272",37,"APPR","N"
"2013-12-08T14:51:45.001+02:00","BancaItaliana","C0010012725541226","GasStation","1009549743","Debit Card","5541","21.73",1009549740.,"C001001272",37,"APPR","N"
"2013-02-18T00:30:00.001+02:00","BancaItaliana","C0010012721740264","Masonry and Plaster","1009549743","Debit Card","1740","22.14",1009549740.,"C001001272",37,"APPR","N"
"2013-07-21T18:53:48.008+02:00","BancaItaliana","C0010012727832312","Movies","1009549743","Debit Card","7832","26.89",1009549740.,"C001001272",37,"APPR","N"
"2013-03-13T18:00:00.001+02:00","BancaItaliana","C0010012725714263","House of Drapery","1009549743","Debit Card","5714","15.47",1009549740.,"C001001272",37,"APPR","N"
"2013-05-02T14:31:54.001+02:00","BancaItaliana","C0010012725541161","GasStation","1009549743","Debit Card","5541","19.52",1009549740.,"C001001272",37,"APPR","N"
"2013-05-08T16:28:57.001+02:00","BancaItaliana","C0010012725711313","AllFood","1009549743","Debit Card","5711","78.63",1009549740.,"C001001272",37,"APPR","N"
"2013-03-17T20:26:58.008+02:00","BancaItaliana","C0010012727832340","Movies","1009549743","Debit Card","7832","24.48",1009549740.,"C001001272",37,"APPR","N"
"2013-01-09T13:17:19.001+02:00","BancaItaliana","C0010012725311177","FourSeasons","1009549743","Debit Card","5311","27.84",1009549740.,"C001001272",37,"APPR","N"
"2013-04-28T16:37:55.008+02:00","BancaItaliana","C0010012727832314","Movies","1009549743","Debit Card","7832","30.60",1009549740.,"C001001272",37,"APPR","N"
"2013-04-24T11:41:42.001+02:00","BancaItaliana","C0010012725711261","TuttoePiu","1009549743","Debit Card","5711","72.09",1009549740.,"C001001272",37,"APPR","N"
"2013-09-19T14:37:07.001+02:00","BancaItaliana","C0010012725541188","GasStation","1009549743","Debit Card","5541","28.24",1009549740.,"C001001272",37,"APPR","N"
"2013-10-29T00:37:00.001+02:00","BancaItaliana","C0010012725065273","Electric Parts Equ","1009549743","Debit Card","5065","10.70",1009549740.,"C001001272",37,"APPR","N"
"2013-12-26T10:34:19.001+02:00","BancaItaliana","C0010012725311233","Allegro","1009549743","Debit Card","5311","21.42",1009549740.,"C001001272",37,"APPR","N"
"2013-09-01T21:31:25.008+02:00","BancaItaliana","C0010012727832166","Movies","1009549743","Debit Card","7832","41.15",1009549740.,"C001001272",37,"APPR","N"
"2013-05-02T16:00:00.001+02:00","BancaItaliana","C0010012725992294","Florists","1009549743","Debit Card","5992","17.42",1009549740.,"C001001272",37,"APPR","N"
"2013-05-12T20:08:46.008+02:00","BancaItaliana","C0010012727832146","Movies","1009549743","Debit Card","7832","36.84",1009549740.,"C001001272",37,"APPR","N"
"2013-01-20T21:51:48.008+02:00","BancaItaliana","C0010012727832276","Movies","1009549743","Debit Card","7832","25.90",1009549740.,"C001001272",37,"APPR","N"
"2013-12-18T18:00:00.001+02:00","BancaItaliana","C0010012725714228","House of Drapery","1009549743","Debit Card","5714","14.35",1009549740.,"C001001272",37,"APPR","N"
"2013-11-13T18:00:00.001+02:00","BancaItaliana","C0010012725719243","My Beatiful House","1009549743","Debit Card","5719","4.61",1009549740.,"C001001272",37,"APPR","N"
"2013-07-17T12:29:05.001+02:00","BancaItaliana","C0010012725651189","Family Clothing","1009549743","Debit Card","5651","26.68",1009549740.,"C001001272",37,"APPR","N"
"2013-08-04T19:03:04.008+02:00","BancaItaliana","C0010012727832294","Movies","1009549743","Debit Card","7832","34.35",1009549740.,"C001001272",37,"APPR","N"
"2013-04-02T16:53:29.001+02:00","BancaItaliana","C0010012728011247","Family Doctor","1009549743","Debit Card","8011","23.52",1009549740.,"C001001272",37,"APPR","N"
"2013-03-02T12:58:30.001+02:00","BancaItaliana","C0010012725311290","Rinascimento","1009549743","Debit Card","5311","372.28",1009549740.,"C001001272",37,"APPR","N"
"2013-02-03T16:52:56.008+02:00","BancaItaliana","C0010012727832239","Movies","1009549743","Debit Card","7832","35.94",1009549740.,"C001001272",37,"APPR","N"
"2013-02-06T18:00:00.001+02:00","BancaItaliana","C0010012725950243","Home of Crystal","1009549743","Debit Card","5950","17.50",1009549740.,"C001001272",37,"APPR","N"
"2013-12-02T18:00:00.001+02:00","BancaItaliana","C0010012725945259","Hobby Toy and Game","1009549743","Debit Card","5945","21.25",1009549740.,"C001001272",37,"APPR","N"
"2013-09-04T10:18:19.001+02:00","BancaItaliana","C0010012725711210","Incrocio","1009549743","Debit Card","5711","49.94",1009549740.,"C001001272",37,"APPR","N"
"2013-11-27T12:02:08.001+02:00","BancaItaliana","C001001272571178","AllFood","1009549743","Debit Card","5711","64.98",1009549740.,"C001001272",37,"APPR","N"
"2013-10-13T20:46:16.008+02:00","BancaItaliana","C0010012727832193","Movies","1009549743","Debit Card","7832","37.72",1009549740.,"C001001272",37,"APPR","N"
"2013-06-12T10:42:58.001+02:00","BancaItaliana","C0010012725711260","AllFood","1009549743","Debit Card","5711","81.11",1009549740.,"C001001272",37,"APPR","N"
"2013-06-29T14:47:30.001+02:00","BancaItaliana","C0010012725311271","Rinascimento","1009549743","Debit Card","5311","36.17",1009549740.,"C001001272",37,"APPR","N"
"2013-06-21T08:25:16.001+02:00","BancaItaliana","C0010012725541305","GasStation","1009549743","Debit Card","5541","30.71",1009549740.,"C001001272",37,"APPR","N"
"2013-06-26T12:35:25.001+02:00","BancaItaliana","C0010012725711231","Incrocio","1009549743","Debit Card","5711","51.49",1009549740.,"C001001272",37,"APPR","N"
"2013-06-23T17:17:30.008+02:00","BancaItaliana","C0010012727832291","Movies","1009549743","Debit Card","7832","45.31",1009549740.,"C001001272",37,"APPR","N"
"2013-08-30T09:00:00.157+02:00","BancaItaliana","C0010012723504393","Bed and Brekfast","1009549743","Debit Card","3504","238.48",1009549740.,"C001001272",37,"APPR","N"
"2013-12-18T14:53:32.001+02:00","BancaItaliana","C0010012725541201","GasStation","1009549743","Debit Card","5541","25.28",1009549740.,"C001001272",37,"APPR","N"
"2013-01-16T18:00:00.001+02:00","BancaItaliana","C0010012725719275","My Beatiful House","1009549743","Debit Card","5719","11.94",1009549740.,"C001001272",37,"APPR","N"
"2013-11-08T19:27:18.001+02:00","BancaItaliana","C0010012725542271","GasStation","1009549743","Debit Card","5542","23.55",1009549740.,"C001001272",37,"APPR","N"
"2013-02-02T16:00:00.001+02:00","BancaItaliana","C0010012725947277","Gift,Card,Souvenir","1009549743","Debit Card","5947","12.44",1009549740.,"C001001272",37,"APPR","N"
"2013-05-15T15:31:27.001+02:00","BancaItaliana","C0010012725631308","Donna Affascinante","1009549743","Debit Card","5631","20.21",1009549740.,"C001001272",37,"APPR","N"
"2013-05-22T18:00:00.001+02:00","BancaItaliana","C0010012725950187","Home of Crystal","1009549743","Debit Card","5950","20.04",1009549740.,"C001001272",37,"APPR","N"
